,Province/State,Country/Region,Lat,Long,Date,Confirmed Cases (cumulative))
31362,,West Bank and Gaza,31.9522,35.2332,2020-05-18,388
31363,,Guinea-Bissau,11.8037,-15.1804,2020-05-18,1032
31364,,Mali,17.570692,-3.996166000000001,2020-05-18,874
31365,,Saint Kitts and Nevis,17.357822,-62.782998,2020-05-18,15
31366,Northwest Territories,Canada,64.8255,-124.8457,2020-05-18,5
31367,Yukon,Canada,64.2823,-135.0,2020-05-18,11
31368,,Kosovo,42.602636,20.902977,2020-05-18,985
31369,,Burma,21.9162,95.956,2020-05-18,191
31370,Anguilla,United Kingdom,18.2206,-63.0686,2020-05-18,3
31371,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-05-18,8
31372,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-05-18,12
31373,,MS Zaandam,0.0,0.0,2020-05-18,9
31374,,Botswana,-22.3285,24.6849,2020-05-18,25
31375,,Burundi,-3.3731,29.9189,2020-05-18,42
31376,,Sierra Leone,8.460555000000001,-11.779889,2020-05-18,519
31377,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-05-18,6
31378,,Malawi,-13.2543,34.3015,2020-05-18,70
31379,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-05-18,13
31380,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-05-18,1
31381,,South Sudan,6.877000000000002,31.307,2020-05-18,290
31382,,Western Sahara,24.2155,-12.8858,2020-05-18,6
31383,,Sao Tome and Principe,0.1864,6.6131,2020-05-18,246
31384,,Yemen,15.552727,48.516388,2020-05-18,130
31385,,Comoros,-11.6455,43.3333,2020-05-18,11
31386,,Tajikistan,38.861,71.2761,2020-05-18,1729
31387,,Lesotho,-29.61,28.2336,2020-05-18,1
31388,,Afghanistan,33.93911,67.709953,2020-05-19,7653
31389,,Albania,41.1533,20.1683,2020-05-19,949
31390,,Algeria,28.0339,1.6596,2020-05-19,7377
31391,,Andorra,42.5063,1.5218,2020-05-19,761
31392,,Angola,-11.2027,17.8739,2020-05-19,52
31393,,Antigua and Barbuda,17.0608,-61.7964,2020-05-19,25
31394,,Argentina,-38.4161,-63.6167,2020-05-19,8809
31395,,Armenia,40.0691,45.0382,2020-05-19,5041
31396,Australian Capital Territory,Australia,-35.4735,149.0124,2020-05-19,107
31397,New South Wales,Australia,-33.8688,151.2093,2020-05-19,3081
31398,Northern Territory,Australia,-12.4634,130.8456,2020-05-19,29
31399,Queensland,Australia,-27.4698,153.0251,2020-05-19,1058
31400,South Australia,Australia,-34.9285,138.6007,2020-05-19,439
31401,Tasmania,Australia,-42.8821,147.3272,2020-05-19,228
31402,Victoria,Australia,-37.8136,144.9631,2020-05-19,1573
31403,Western Australia,Australia,-31.9505,115.8605,2020-05-19,557
31404,,Austria,47.5162,14.5501,2020-05-19,16321
31405,,Azerbaijan,40.1431,47.5769,2020-05-19,3518
31406,,Bahamas,25.025885,-78.035889,2020-05-19,96
31407,,Bahrain,26.0275,50.55,2020-05-19,7532
31408,,Bangladesh,23.685,90.3563,2020-05-19,25121
31409,,Barbados,13.1939,-59.5432,2020-05-19,90
31410,,Belarus,53.7098,27.9534,2020-05-19,31508
31411,,Belgium,50.8333,4.469936,2020-05-19,55791
31412,,Benin,9.3077,2.3158,2020-05-19,130
31413,,Bhutan,27.5142,90.4336,2020-05-19,21
31414,,Bolivia,-16.2902,-63.5887,2020-05-19,4481
31415,,Bosnia and Herzegovina,43.9159,17.6791,2020-05-19,2321
31416,,Brazil,-14.235,-51.9253,2020-05-19,271885
31417,,Brunei,4.5353,114.7277,2020-05-19,141
31418,,Bulgaria,42.7339,25.4858,2020-05-19,2259
31419,,Burkina Faso,12.2383,-1.5616,2020-05-19,796
31420,,Cabo Verde,16.5388,-23.0418,2020-05-19,335
31421,,Cambodia,11.55,104.9167,2020-05-19,122
31422,,Cameroon,3.848,11.5021,2020-05-19,3529
31423,Alberta,Canada,53.9333,-116.5765,2020-05-19,6716
31424,British Columbia,Canada,53.7267,-127.6476,2020-05-19,2446
31425,Grand Princess,Canada,0.0,0.0,2020-05-19,13
31426,Manitoba,Canada,53.7609,-98.8139,2020-05-19,290
31427,New Brunswick,Canada,46.5653,-66.4619,2020-05-19,120
31428,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-05-19,260
31429,Nova Scotia,Canada,44.682,-63.7443,2020-05-19,1044
31430,Ontario,Canada,51.2538,-85.3232,2020-05-19,24755
31431,Prince Edward Island,Canada,46.5107,-63.4168,2020-05-19,27
31432,Quebec,Canada,52.9399,-73.5491,2020-05-19,44206
31433,Saskatchewan,Canada,52.9399,-106.4509,2020-05-19,599
31434,,Central African Republic,6.6111,20.9394,2020-05-19,366
31435,,Chad,15.4542,18.7322,2020-05-19,545
31436,,Chile,-35.6751,-71.543,2020-05-19,58167
31437,Anhui,China,31.8257,117.2264,2020-05-19,991
31438,Beijing,China,40.1824,116.4142,2020-05-19,593
31439,Chongqing,China,30.0572,107.874,2020-05-19,579
31440,Fujian,China,26.0789,117.9874,2020-05-19,356
31441,Gansu,China,35.7518,104.2861,2020-05-19,139
31442,Guangdong,China,23.3417,113.4244,2020-05-19,1590
31443,Guangxi,China,23.8298,108.7881,2020-05-19,254
31444,Guizhou,China,26.8154,106.8748,2020-05-19,147
31445,Hainan,China,19.1959,109.7453,2020-05-19,169
31446,Hebei,China,39.549,116.1306,2020-05-19,328
31447,Heilongjiang,China,47.862,127.7615,2020-05-19,945
31448,Henan,China,37.8957,114.9042,2020-05-19,1276
31449,Hong Kong,China,22.3,114.2,2020-05-19,1055
31450,Hubei,China,30.9756,112.2707,2020-05-19,68135
31451,Hunan,China,27.6104,111.7088,2020-05-19,1019
31452,Inner Mongolia,China,44.0935,113.9448,2020-05-19,216
31453,Jiangsu,China,32.9711,119.455,2020-05-19,653
31454,Jiangxi,China,27.614,115.7221,2020-05-19,937
31455,Jilin,China,43.6661,126.1923,2020-05-19,151
31456,Liaoning,China,41.2956,122.6085,2020-05-19,149
31457,Macau,China,22.1667,113.55,2020-05-19,45
31458,Ningxia,China,37.2692,106.1655,2020-05-19,75
31459,Qinghai,China,35.7452,95.9956,2020-05-19,18
31460,Shaanxi,China,35.1917,108.8701,2020-05-19,308
31461,Shandong,China,36.3427,118.1498,2020-05-19,788
31462,Shanghai,China,31.202,121.4491,2020-05-19,666
31463,Shanxi,China,37.5777,112.2922,2020-05-19,198
31464,Sichuan,China,30.6171,102.7103,2020-05-19,561
31465,Tianjin,China,39.3054,117.323,2020-05-19,192
31466,Tibet,China,31.6927,88.0924,2020-05-19,1
31467,Xinjiang,China,41.1129,85.2401,2020-05-19,76
31468,Yunnan,China,24.974,101.487,2020-05-19,185
31469,Zhejiang,China,29.1832,120.0934,2020-05-19,1268
31470,,Colombia,4.5709,-74.2973,2020-05-19,16935
